,title,id,imdb_id,imdb_score,imdb_votes,person_id,name,role
94,Stand by Me,tm111075,tt0092005,8.1,392790.0,45745,William Bronder,ACTOR
95,Stand by Me,tm111075,tt0092005,8.1,392790.0,2036,Scott Beach,ACTOR
99,Stand by Me,tm111075,tt0092005,8.1,392790.0,819148,Popeye,ACTOR
100,Stand by Me,tm111075,tt0092005,8.1,392790.0,819151,Geanette Bobst,ACTOR
39,The Exorcist,tm190788,tt0070047,8.1,391942.0,3288,Max von Sydow,ACTOR
104,Stand by Me,tm111075,tt0092005,8.1,392790.0,28823,Dick Durock,ACTOR
638,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528790,Jim Davis,ACTOR
635,Into the Wild,tm76066,tt0758758,8.1,611379.0,4223,Steven Wiig,ACTOR
615,Into the Wild,tm76066,tt0758758,8.1,611379.0,6107,Brian H. Dierker,ACTOR
651,Into the Wild,tm76066,tt0758758,8.1,611379.0,6120,Parris Mosteller,ACTOR
693,Swades,tm82765,tt0367110,8.1,89085.0,144389,Daya Shankar Pandey,ACTOR
612,Into the Wild,tm76066,tt0758758,8.1,611379.0,2896,Marcia Gay Harden,ACTOR
79,Richard Pryor: Live in Concert,tm69997,tt0079807,8.1,5141.0,25707,Richard Pryor,ACTOR
101,Stand by Me,tm111075,tt0092005,8.1,392790.0,435231,Art Burke,ACTOR
102,Stand by Me,tm111075,tt0092005,8.1,392790.0,819152,Matt Williams,ACTOR
103,Stand by Me,tm111075,tt0092005,8.1,392790.0,819153,Andy Lindberg,ACTOR
40,The Exorcist,tm190788,tt0070047,8.1,391942.0,8032,Lee J. Cobb,ACTOR
616,Into the Wild,tm76066,tt0758758,8.1,611379.0,6108,Catherine Keener,ACTOR
640,Into the Wild,tm76066,tt0758758,8.1,611379.0,6115,R. D. Call,ACTOR
639,Into the Wild,tm76066,tt0758758,8.1,611379.0,6113,Cheryl Francis Harrington,ACTOR
691,Swades,tm82765,tt0367110,8.1,89085.0,144388,Lekh Tandon,ACTOR
690,Swades,tm82765,tt0367110,8.1,89085.0,144387,Smith Seth,ACTOR
689,Swades,tm82765,tt0367110,8.1,89085.0,144386,Kishori Balal,ACTOR
688,Swades,tm82765,tt0367110,8.1,89085.0,144385,Gayatri Joshi,ACTOR
687,Swades,tm82765,tt0367110,8.1,89085.0,38632,Shah Rukh Khan,ACTOR
632,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528798,Terry Waldner,ACTOR
653,Into the Wild,tm76066,tt0758758,8.1,611379.0,6124,Haley Sweet,ACTOR
692,Swades,tm82765,tt0367110,8.1,89085.0,68169,Rajesh Vivek,ACTOR
611,Into the Wild,tm76066,tt0758758,8.1,611379.0,6105,Emile Hirsch,ACTOR
80,Richard Pryor: Live in Concert,tm69997,tt0079807,8.1,5141.0,191724,Jennifer Lee Pryor,ACTOR
620,Into the Wild,tm76066,tt0758758,8.1,611379.0,6112,Thure Lindhardt,ACTOR
633,Into the Wild,tm76066,tt0758758,8.1,611379.0,6114,Robin Mathews,ACTOR
650,Into the Wild,tm76066,tt0758758,8.1,611379.0,6122,J. Nathan Simmons,ACTOR
654,Into the Wild,tm76066,tt0758758,8.1,611379.0,1946373,Bart the Bear II,ACTOR
622,Into the Wild,tm76066,tt0758758,8.1,611379.0,974351,Jim Gallien,ACTOR
696,Swades,tm82765,tt0367110,8.1,89085.0,400109,Raja Awasthi,ACTOR
637,Into the Wild,tm76066,tt0758758,8.1,611379.0,6116,Bryce Walters,ACTOR
648,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528497,Sharon Olds,ACTOR
647,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528805,Denise Sitton,ACTOR
646,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528804,Matt Contreras,ACTOR
645,Into the Wild,tm76066,tt0758758,8.1,611379.0,6119,Leonard Knight,ACTOR
697,Swades,tm82765,tt0367110,8.1,89085.0,280925,Vishwa S. Badola,ACTOR
613,Into the Wild,tm76066,tt0758758,8.1,611379.0,6106,William Hurt,ACTOR
644,Into the Wild,tm76066,tt0758758,8.1,611379.0,6118,John Jabaley,ACTOR
643,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528794,"Everett 'Insane Wayne'"" Smith""",ACTOR
642,Into the Wild,tm76066,tt0758758,8.1,611379.0,2544,Merritt Wever,ACTOR
636,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528716,Floyd Wall,ACTOR
652,Into the Wild,tm76066,tt0758758,8.1,611379.0,6121,Timothy Levine,ACTOR
641,Into the Wild,tm76066,tt0758758,8.1,611379.0,6117,Haley Ramm,ACTOR
634,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528717,Candice Campos,ACTOR
617,Into the Wild,tm76066,tt0758758,8.1,611379.0,6109,Vince Vaughn,ACTOR
614,Into the Wild,tm76066,tt0758758,8.1,611379.0,1767,Jena Malone,ACTOR
649,Into the Wild,tm76066,tt0758758,8.1,611379.0,279887,Carine McCandless,ACTOR
698,Swades,tm82765,tt0367110,8.1,89085.0,1527552,Bhim Vakani,ACTOR
699,Swades,tm82765,tt0367110,8.1,89085.0,67395,Rahul Vohra,ACTOR
700,Swades,tm82765,tt0367110,8.1,89085.0,847341,Rajesh Balwani,ACTOR
701,Swades,tm82765,tt0367110,8.1,89085.0,739385,Bachan Pachera,ACTOR
702,Swades,tm82765,tt0367110,8.1,89085.0,68594,Shreyas Pandit,ACTOR
703,Swades,tm82765,tt0367110,8.1,89085.0,934002,Peter Rawley,ACTOR
105,Stand by Me,tm111075,tt0092005,8.1,392790.0,841663,O.B. Babbs,ACTOR
1178,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,11117,Barkhad Abdi,ACTOR
1175,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,4499,Lennie James,ACTOR
1172,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,13232,Mackenzie Davis,ACTOR
537,Big Fish,tm139658,tt0319061,8.0,435503.0,80068,Ada Tai,ACTOR
1177,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,71601,David Dastmalchian,ACTOR
1176,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,76578,Dave Bautista,ACTOR
1173,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,2931,Jared Leto,ACTOR
538,Big Fish,tm139658,tt0319061,8.0,435503.0,10563,Perry Walston,ACTOR
665,Blood Diamond,tm32919,tt0450259,8.0,536858.0,78928,Basil Wallace,ACTOR
539,Big Fish,tm139658,tt0319061,8.0,435503.0,10564,Hailey Anne Nelson,ACTOR
540,Big Fish,tm139658,tt0319061,8.0,435503.0,10565,R. Keith Harris,ACTOR
541,Big Fish,tm139658,tt0319061,8.0,435503.0,10566,Grayson Stone,ACTOR
542,Big Fish,tm139658,tt0319061,8.0,435503.0,10569,Miley Cyrus,ACTOR
543,Big Fish,tm139658,tt0319061,8.0,435503.0,10568,Karla Droege,ACTOR
544,Big Fish,tm139658,tt0319061,8.0,435503.0,10567,Zac Gardner,ACTOR
1174,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,589239,Carla Juri,ACTOR
545,Big Fish,tm139658,tt0319061,8.0,435503.0,10570,John Lowell,ACTOR
547,Big Fish,tm139658,tt0319061,8.0,435503.0,80069,Billy Redden,ACTOR
548,Big Fish,tm139658,tt0319061,8.0,435503.0,10574,James DeForest Parker,ACTOR
534,Big Fish,tm139658,tt0319061,8.0,435503.0,594970,Deep Roy,ACTOR
1180,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,3169,Wood Harris,ACTOR
978,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76787,Hannah Flynn,ACTOR
1171,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,10888,Robin Wright,ACTOR
598,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78063,Michael Ahl,ACTOR
546,Big Fish,tm139658,tt0319061,8.0,435503.0,10573,Frank Hoyt Taylor,ACTOR
532,Big Fish,tm139658,tt0319061,8.0,435503.0,6092,Missi Pyle,ACTOR
1170,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,94104,Sylvia Hoeks,ACTOR
668,Blood Diamond,tm32919,tt0450259,8.0,536858.0,47268,Marius Weyers,ACTOR
671,Blood Diamond,tm32919,tt0450259,8.0,536858.0,22771,Ato Essandoh,ACTOR
531,Big Fish,tm139658,tt0319061,8.0,435503.0,9176,David Denman,ACTOR
530,Big Fish,tm139658,tt0319061,8.0,435503.0,7206,Danny DeVito,ACTOR
529,Big Fish,tm139658,tt0319061,8.0,435503.0,5145,Steve Buscemi,ACTOR
528,Big Fish,tm139658,tt0319061,8.0,435503.0,3014,Marion Cotillard,ACTOR
527,Big Fish,tm139658,tt0319061,8.0,435503.0,27646,Robert Guillaume,ACTOR
660,Blood Diamond,tm32919,tt0450259,8.0,536858.0,6902,Arnold Vosloo,ACTOR
1189,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,346065,David Benson,ACTOR
661,Blood Diamond,tm32919,tt0450259,8.0,536858.0,78925,Antony Coleman,ACTOR
662,Blood Diamond,tm32919,tt0450259,8.0,536858.0,78926,Benu Mabhena,ACTOR
663,Blood Diamond,tm32919,tt0450259,8.0,536858.0,78927,Anointing Lukola,ACTOR
1167,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,7061,Ryan Gosling,ACTOR
1168,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,1225,Harrison Ford,ACTOR
1169,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,3037,Ana de Armas,ACTOR
1179,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,4574,Hiam Abbass,ACTOR
488,Casino Royale,tm39030,tt0381061,8.0,644336.0,3570,Tsai Chin,ACTOR
489,Casino Royale,tm39030,tt0381061,8.0,644336.0,3569,Lazar Ristovski,ACTOR
1188,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,5426,Elarica Johnson,ACTOR
1187,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,38839,Krista Kosonen,ACTOR
1186,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,65463,Mark Arnold,ACTOR
504,Casino Royale,tm39030,tt0381061,8.0,644336.0,3591,Robert G. Slade,ACTOR
1201,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,974770,Konstantin Pál,ACTOR
1191,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,687864,Ellie Wright,ACTOR
1190,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,687862,Kingston Taylor,ACTOR
550,Big Fish,tm139658,tt0319061,8.0,435503.0,10571,Sallie Hedrick,ACTOR
507,Casino Royale,tm39030,tt0381061,8.0,644336.0,3602,Michael G. Wilson,ACTOR
506,Casino Royale,tm39030,tt0381061,8.0,644336.0,3595,Michaela Ochotská,ACTOR
505,Casino Royale,tm39030,tt0381061,8.0,644336.0,3594,Félicité Du Jeu,ACTOR
503,Casino Royale,tm39030,tt0381061,8.0,644336.0,3589,Peter Brooke,ACTOR
1185,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,770178,Loren Peta,ACTOR
502,Casino Royale,tm39030,tt0381061,8.0,644336.0,3588,Rebecca Gethings,ACTOR
525,Big Fish,tm139658,tt0319061,8.0,435503.0,2932,Helena Bonham Carter,ACTOR
500,Casino Royale,tm39030,tt0381061,8.0,644336.0,3583,Paul Bhattacharjee,ACTOR
674,Blood Diamond,tm32919,tt0450259,8.0,536858.0,20831,Klemens Becker,ACTOR
672,Blood Diamond,tm32919,tt0450259,8.0,536858.0,595320,David S. Lee,ACTOR
1183,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,70938,Sallie Harmsen,ACTOR
1184,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,5524,Sean Young,ACTOR
490,Casino Royale,tm39030,tt0381061,8.0,644336.0,3572,Veruschka von Lehndorff,ACTOR
469,Casino Royale,tm39030,tt0381061,8.0,644336.0,3551,Giancarlo Giannini,ACTOR
679,Blood Diamond,tm32919,tt0450259,8.0,536858.0,39051,Nathaniel Ramabulana,ACTOR
476,Casino Royale,tm39030,tt0381061,8.0,644336.0,3556,Claudio Santamaria,ACTOR
675,Blood Diamond,tm32919,tt0450259,8.0,536858.0,19996,Grant Swanby,ACTOR
494,Casino Royale,tm39030,tt0381061,8.0,644336.0,3575,Carlos Leal,ACTOR
495,Casino Royale,tm39030,tt0381061,8.0,644336.0,3576,Christina Cole,ACTOR
496,Casino Royale,tm39030,tt0381061,8.0,644336.0,3577,Jürgen Tarrach,ACTOR
479,Casino Royale,tm39030,tt0381061,8.0,644336.0,595752,Richard Sammel,ACTOR
477,Casino Royale,tm39030,tt0381061,8.0,644336.0,3558,Sébastien Foucan,ACTOR
1308,The Alpinist,tm937814,tt11790780,8.0,7192.0,1573673,Marc-André Leclerc,ACTOR
1318,Dave Chappelle: The Closer,tm1108321,tt15523010,8.0,24903.0,14896,Dave Chappelle,ACTOR
492,Casino Royale,tm39030,tt0381061,8.0,644336.0,3573,Tom So,ACTOR
1313,The Alpinist,tm937814,tt11790780,8.0,7192.0,2001402,Michelle Kuipers,ACTOR
1312,The Alpinist,tm937814,tt11790780,8.0,7192.0,448133,Barry Blanchard,ACTOR
1311,The Alpinist,tm937814,tt11790780,8.0,7192.0,244597,Reinhold Messner,ACTOR
1310,The Alpinist,tm937814,tt11790780,8.0,7192.0,103812,Alex Honnold,ACTOR
1309,The Alpinist,tm937814,tt11790780,8.0,7192.0,596565,Brette Harrington,ACTOR
908,Her,tm169422,tt1798709,8.0,586679.0,88119,Artt Butler,ACTOR
906,Her,tm169422,tt1798709,8.0,586679.0,7633,Bill Hader,ACTOR
493,Casino Royale,tm39030,tt0381061,8.0,644336.0,3574,Andreas Daniel,ACTOR
478,Casino Royale,tm39030,tt0381061,8.0,644336.0,3562,Malcolm Sinclair,ACTOR
678,Blood Diamond,tm32919,tt0450259,8.0,536858.0,144058,Mduduzi Mabaso,ACTOR
471,Casino Royale,tm39030,tt0381061,8.0,644336.0,3550,Simon Abkarian,ACTOR
464,Casino Royale,tm39030,tt0381061,8.0,644336.0,4963,Daniel Craig,ACTOR
465,Casino Royale,tm39030,tt0381061,8.0,644336.0,5310,Eva Green,ACTOR
466,Casino Royale,tm39030,tt0381061,8.0,644336.0,13247,Mads Mikkelsen,ACTOR
467,Casino Royale,tm39030,tt0381061,8.0,644336.0,4964,Judi Dench,ACTOR
468,Casino Royale,tm39030,tt0381061,8.0,644336.0,1763,Jeffrey Wright,ACTOR
470,Casino Royale,tm39030,tt0381061,8.0,644336.0,3552,Caterina Murino,ACTOR
681,Blood Diamond,tm32919,tt0450259,8.0,536858.0,364693,Vanessa Haywood,ACTOR
472,Casino Royale,tm39030,tt0381061,8.0,644336.0,3553,Isaach De Bankolé,ACTOR
491,Casino Royale,tm39030,tt0381061,8.0,644336.0,3571,Charlie Levi Leroy,ACTOR
473,Casino Royale,tm39030,tt0381061,8.0,644336.0,3554,Jesper Christensen,ACTOR
474,Casino Royale,tm39030,tt0381061,8.0,644336.0,3555,Ivana Miličević,ACTOR
475,Casino Royale,tm39030,tt0381061,8.0,644336.0,3557,Tobias Menzies,ACTOR
497,Casino Royale,tm39030,tt0381061,8.0,644336.0,3578,John Gold,ACTOR
498,Casino Royale,tm39030,tt0381061,8.0,644336.0,3580,Diane Hartford,ACTOR
680,Blood Diamond,tm32919,tt0450259,8.0,536858.0,31497,Zenzo Ngqobe,ACTOR
685,Jeff Dunham: Arguing with Myself,tm30289,tt0806102,8.0,3984.0,49840,Jeff Dunham,ACTOR
669,Blood Diamond,tm32919,tt0450259,8.0,536858.0,15696,Stephen Collins,ACTOR
667,Blood Diamond,tm32919,tt0450259,8.0,536858.0,1194,Michael Sheen,ACTOR
536,Big Fish,tm139658,tt0319061,8.0,435503.0,10561,Arlene Tai,ACTOR
666,Blood Diamond,tm32919,tt0450259,8.0,536858.0,13195,Jimi Mistry,ACTOR
481,Casino Royale,tm39030,tt0381061,8.0,644336.0,85216,Joseph Millson,ACTOR
499,Casino Royale,tm39030,tt0381061,8.0,644336.0,3582,Leo Stransky,ACTOR
907,Her,tm169422,tt1798709,8.0,586679.0,4881,Kristen Wiig,ACTOR
673,Blood Diamond,tm32919,tt0450259,8.0,536858.0,78931,Percy Matsemela,ACTOR
670,Blood Diamond,tm32919,tt0450259,8.0,536858.0,595023,Ntare Guma Mbaho Mwine,ACTOR
549,Big Fish,tm139658,tt0319061,8.0,435503.0,10575,Russell Hodgkinson,ACTOR
524,Big Fish,tm139658,tt0319061,8.0,435503.0,10557,Jessica Lange,ACTOR
1217,Bending the Arc,tm313487,tt6370266,8.0,314.0,677853,Paul Farmer,ACTOR
1218,Bending the Arc,tm313487,tt6370266,8.0,314.0,677851,Ophelia Dahl,ACTOR
1219,Bending the Arc,tm313487,tt6370266,8.0,314.0,677838,Jim Yong Kim,ACTOR
523,Big Fish,tm139658,tt0319061,8.0,435503.0,3358,Billy Crudup,ACTOR
522,Big Fish,tm139658,tt0319061,8.0,435503.0,6356,Albert Finney,ACTOR
1092,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,1860142,Larry Colton,ACTOR
521,Big Fish,tm139658,tt0319061,8.0,435503.0,733,Ewan McGregor,ACTOR
518,Casino Royale,tm39030,tt0381061,8.0,644336.0,316699,Greg Bennett,ACTOR
517,Casino Royale,tm39030,tt0381061,8.0,644336.0,3636,Simona Roman,ACTOR
516,Casino Royale,tm39030,tt0381061,8.0,644336.0,3633,Ben Cooke,ACTOR
482,Casino Royale,tm39030,tt0381061,8.0,644336.0,3563,Darwin Shaw,ACTOR
483,Casino Royale,tm39030,tt0381061,8.0,644336.0,3565,Clemens Schick,ACTOR
484,Casino Royale,tm39030,tt0381061,8.0,644336.0,411799,Emmanuel Avena,ACTOR
676,Blood Diamond,tm32919,tt0450259,8.0,536858.0,20697,Adetokumboh M'Cormack,ACTOR
526,Big Fish,tm139658,tt0319061,8.0,435503.0,10558,Alison Lohman,ACTOR
1181,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,158,Edward James Olmos,ACTOR
1264,The Silence of Others,tm369389,tt8099236,8.0,2048.0,1049626,Ana Messuti,ACTOR
480,Casino Royale,tm39030,tt0381061,8.0,644336.0,3561,Ludger Pistor,ACTOR
487,Casino Royale,tm39030,tt0381061,8.0,644336.0,3568,Urbano Barberini,ACTOR
486,Casino Royale,tm39030,tt0381061,8.0,644336.0,3567,Ade,ACTOR
485,Casino Royale,tm39030,tt0381061,8.0,644336.0,3566,Tom Chadbon,ACTOR
1182,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,75892,Tómas Lemarquis,ACTOR
1271,The Silence of Others,tm369389,tt8099236,8.0,2048.0,1049629,María de las Mercedes Bueno,ACTOR
677,Blood Diamond,tm32919,tt0450259,8.0,536858.0,11134,Tyrone Keogh,ACTOR
1265,The Silence of Others,tm369389,tt8099236,8.0,2048.0,1049630,Ascensión Mendieta,ACTOR
1266,The Silence of Others,tm369389,tt8099236,8.0,2048.0,1049625,Felisa Echegoyen,ACTOR
1267,The Silence of Others,tm369389,tt8099236,8.0,2048.0,1049624,José María Galante,ACTOR
1268,The Silence of Others,tm369389,tt8099236,8.0,2048.0,1049706,María Martín,ACTOR
1269,The Silence of Others,tm369389,tt8099236,8.0,2048.0,1049628,Maria Servini,ACTOR
1270,The Silence of Others,tm369389,tt8099236,8.0,2048.0,1049627,María Ángeles Martín,ACTOR
515,Casino Royale,tm39030,tt0381061,8.0,644336.0,3632,Tara Cardinal,ACTOR
514,Casino Royale,tm39030,tt0381061,8.0,644336.0,3630,Martin Campbell,ACTOR
513,Casino Royale,tm39030,tt0381061,8.0,644336.0,1547,Richard Branson,ACTOR
1196,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,974754,André Lukács Molnár,ACTOR
917,Her,tm169422,tt1798709,8.0,586679.0,78110,Lisa Renee Pitts,ACTOR
510,Casino Royale,tm39030,tt0381061,8.0,644336.0,1077,Alessandra Ambrosio,ACTOR
509,Casino Royale,tm39030,tt0381061,8.0,644336.0,3610,Phil Meheux,ACTOR
508,Casino Royale,tm39030,tt0381061,8.0,644336.0,3608,Valentine Nonyela,ACTOR
1193,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,767639,Stephen Triffitt,ACTOR
1194,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,974757,Vilma Szécsi,ACTOR
1195,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,974762,Kincsö Sánta,ACTOR
1197,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,84644,István Göz,ACTOR
923,Her,tm169422,tt1798709,8.0,586679.0,87065,Steve Zissis,ACTOR
1198,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,974764,Pál Nyári,ACTOR
1199,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,974765,Joshua Tersoo Allagh,ACTOR
1192,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,368348,Suzie Kennedy,ACTOR
1200,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,974767,Zoltán Béres,ACTOR
1202,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,974771,Ferenc Györgyi,ACTOR
1203,Blade Runner 2049,tm239091,tt1856101,8.0,539864.0,616088,Samuel Brown,ACTOR
664,Blood Diamond,tm32919,tt0450259,8.0,536858.0,14526,David Harewood,ACTOR
924,Her,tm169422,tt1798709,8.0,586679.0,88125,Dane White,ACTOR
922,Her,tm169422,tt1798709,8.0,586679.0,88123,Melanie Seacat,ACTOR
512,Casino Royale,tm39030,tt0381061,8.0,644336.0,3620,Ivan G'Vera,ACTOR
912,Her,tm169422,tt1798709,8.0,586679.0,6005,Sam Jaeger,ACTOR
519,Casino Royale,tm39030,tt0381061,8.0,644336.0,1602753,Alexander Hathaway,ACTOR
511,Casino Royale,tm39030,tt0381061,8.0,644336.0,3619,Vlastina Svátková,ACTOR
551,Big Fish,tm139658,tt0319061,8.0,435503.0,10572,Charles McLawhorn,ACTOR
925,Her,tm169422,tt1798709,8.0,586679.0,88126,Nicole Grother,ACTOR
909,Her,tm169422,tt1798709,8.0,586679.0,55542,SoKo,ACTOR
910,Her,tm169422,tt1798709,8.0,586679.0,2325,Brian Cox,ACTOR
911,Her,tm169422,tt1798709,8.0,586679.0,34468,Luka Jones,ACTOR
913,Her,tm169422,tt1798709,8.0,586679.0,69487,Pramod Kumar,ACTOR
921,Her,tm169422,tt1798709,8.0,586679.0,88122,Guy Lewis,ACTOR
914,Her,tm169422,tt1798709,8.0,586679.0,88124,Evelyn Edwards,ACTOR
915,Her,tm169422,tt1798709,8.0,586679.0,88135,Lil Buck,ACTOR
552,Big Fish,tm139658,tt0319061,8.0,435503.0,10576,Don Young,ACTOR
916,Her,tm169422,tt1798709,8.0,586679.0,76856,Lynn Adrianna,ACTOR
918,Her,tm169422,tt1798709,8.0,586679.0,88118,Gabe Gomez,ACTOR
919,Her,tm169422,tt1798709,8.0,586679.0,88120,May Lindstrom,ACTOR
920,Her,tm169422,tt1798709,8.0,586679.0,88121,David Azar,ACTOR
1081,The Battered Bastards of Baseball,tm148976,tt3445270,8.0,3953.0,57573,Todd Field,ACTOR
658,Blood Diamond,tm32919,tt0450259,8.0,536858.0,1575,Jennifer Connelly,ACTOR
657,Blood Diamond,tm32919,tt0450259,8.0,536858.0,1473,Djimon Hounsou,ACTOR
656,Blood Diamond,tm32919,tt0450259,8.0,536858.0,1641,Leonardo DiCaprio,ACTOR
927,Her,tm169422,tt1798709,8.0,586679.0,88129,Samantha Sarakanti,ACTOR
928,Her,tm169422,tt1798709,8.0,586679.0,88131,Gracie Prewitt,ACTOR
940,The Imitation Game,tm140877,tt2084970,8.0,748654.0,5065,Charles Dance,ACTOR
949,The Imitation Game,tm140877,tt2084970,8.0,748654.0,14525,Tuppence Middleton,ACTOR
948,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76746,Jack Bannon,ACTOR
947,The Imitation Game,tm140877,tt2084970,8.0,748654.0,20602,Alex Lawther,ACTOR
945,The Imitation Game,tm140877,tt2084970,8.0,748654.0,38573,Ilan Goodman,ACTOR
937,The Imitation Game,tm140877,tt2084970,8.0,748654.0,4971,Rory Kinnear,ACTOR
944,The Imitation Game,tm140877,tt2084970,8.0,748654.0,596391,Steven Waddington,ACTOR
943,The Imitation Game,tm140877,tt2084970,8.0,748654.0,33900,Tom Goodman-Hill,ACTOR
942,The Imitation Game,tm140877,tt2084970,8.0,748654.0,13070,James Northcote,ACTOR
941,The Imitation Game,tm140877,tt2084970,8.0,748654.0,6750,Mark Strong,ACTOR
939,The Imitation Game,tm140877,tt2084970,8.0,748654.0,36431,Matthew Beard,ACTOR
929,Her,tm169422,tt1798709,8.0,586679.0,29377,Claudia Choi,ACTOR
938,The Imitation Game,tm140877,tt2084970,8.0,748654.0,44106,Allen Leech,ACTOR
575,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,1524,Daniel Brühl,ACTOR
588,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,50125,Branko Tomović,ACTOR
926,Her,tm169422,tt1798709,8.0,586679.0,88127,James Ozasky,ACTOR
946,The Imitation Game,tm140877,tt2084970,8.0,748654.0,76745,Jack Tarlton,ACTOR
936,The Imitation Game,tm140877,tt2084970,8.0,748654.0,5578,Matthew Goode,ACTOR
579,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78052,Lucy Liemann,ACTOR
930,Her,tm169422,tt1798709,8.0,586679.0,88132,Laura Kai Chen,ACTOR
904,Her,tm169422,tt1798709,8.0,586679.0,37312,Portia Doubleday,ACTOR
903,Her,tm169422,tt1798709,8.0,586679.0,48540,Matt Letscher,ACTOR
902,Her,tm169422,tt1798709,8.0,586679.0,5116,Chris Pratt,ACTOR
586,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,16415,Charles Venn,ACTOR
577,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,9988,Colin Stinton,ACTOR
578,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78051,Dan Fredenburgh,ACTOR
580,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,14058,Bryan Reents,ACTOR
935,The Imitation Game,tm140877,tt2084970,8.0,748654.0,3382,Keira Knightley,ACTOR
581,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78053,Arkie Reece,ACTOR
582,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78054,John Roberson,ACTOR
583,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78055,Russ Huards,ACTOR
584,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,27664,Mark Bazeley,ACTOR
585,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78056,Sinead O'Keefe,ACTOR
587,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,3276,Scott Adkins,ACTOR
934,The Imitation Game,tm140877,tt2084970,8.0,748654.0,1396,Benedict Cumberbatch,ACTOR
589,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,4536,Laurentiu Possa,ACTOR
572,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,2566,Joan Allen,ACTOR
565,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,1698,Matt Damon,ACTOR
562,Big Fish,tm139658,tt0319061,8.0,435503.0,10583,L.C. Holt,ACTOR
593,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,21396,Uriel Emil Pollack,ACTOR
594,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78060,Omar Hernandez,ACTOR
595,The Bourne Ultimatum,tm79442,tt0440963,8.0,627009.0,78061,William H. Burns,ACTOR
